,model,comment,sentiment,sex
900,iPhone 12,amar iphone 12 nie kono complain nai,1,0.0
901,Oppo F1,আমি oppo f19 oppo নিগে চাই,1,1.0
902,POCO X3 Pro,poco x3 Pro 8/128 available ?,1,0.0
903,Pixel 4,Pixel 4 koi availabe ase,1,1.0
904,Realme X2,sudu purple na onek shaded purple realme x2 e,1,0.0
905,10 Plus,Vaia amaze nokia 10 plus,1,0.0
906,Poco x3,Hlw...I want to buy poco x3.....Should I buy it??1,0,
907,Realme 5i,AI Colour Portrait o kora jay realme 5i die,1,0.0
908,Pixel 4,Pixel 4 onek high configuration provide kore,1,0.0
909,10 Plus,avid nokia 10 plus nibo,1,1.0
910,Galaxy A52,galaxy a52 er ki ki color availabel ase,1,1.0
911,OnePlus 8,oneplus 8 dual sim nai ?,1,1.0
912,Realme 5i,realme 5i ei juger shera phone,1,0.0
913,iPhone 11,you can't make the iPhone 11 really yours,0,0.0
914,Redmi 9,eto baje sound redmi 9 er boalr baire,0,0.0
915,iPhone 11,iOS is not customization-friendly in iphone 11,0,1.0
916,Poco x3,poco x3 er button gular valo feedback,1,0.0
917,Pixel 4,13 mp wide angle camera o dise Pixel 4 e,1,0.0
918,OnePlus 8,Dynamic Bokeh option ase oneplus 8 er cameray,1,0.0
919,Poco x3,overall ekta valo phone hocche poco x3,1,0.0
920,Realme 5i,realme 5i onek sundor,1,0.0
921,Redmi 9A,redmi 9A moto GB memory card support score ?,1,0.0
922,Realme 8,realme 8 ki ekhn stock e ase?,1,0.0
923,Aurora,Uradhura offer chai kichu phab warp aurora,1,1.0
924,Galaxy A52,galaxy a52 er elegant color hocche purple sunset ta,1,1.0
925,iPhone 11,iphone 11 oppo mate .. avaiable nai ?,1,0.0
926,Galaxy A52,amaro ekta galaxy a52 kena dorkar?1,1,
927,Galaxy A52,galaxy a52 er features o valo sob,1,0.0
928,Poco x3,poco x3 er sathe ki ki dey,1,1.0
929,Realme 8,ha amio krbo amr bf k realme 8 gift,1,0.0
930,Realme 8,realme 8 price moto,1,0.0
931,Realme 8,valo ekta cahrging adapter silo 5V/6A Charging Adapter realme 8 er ta,1,1.0
932,Realme 8,AI Beauty feature ase realme 8 e,1,1.0
933,OnePlus 8,oneplus 8 nen vai best?1,0,
934,iPhone 12,the Night Mode is very conservative in iphone 12,0,1.0
935,Realme 8,realme 8 er reiew sbcheye valo deklam,1,0.0
936,Pixel 4,tuio Pixel 4 kinsis\?,1,0.0
937,Poco x3,sobchey valo lagse Magnetic induction sensor ase poco x3 e,1,1.0
938,Pixel 4,wireless radio available ase Pixel 4 e,1,1.0
939,Realme 5i,realme 5i best phone in bangladesh,1,1.0
940,iPhone XR,iphone xr 128gb ?,1,1.0
941,POCO X3,ami poco x3 kinbo na,0,1.0
942,Realme 8,What is the better gaming phone Realme 8 or Realme 6 pro,1,1.0
943,OnePlus 8,pura orginal color change kore dey oneplus 8,0,1.0
944,Redmi K40,redmi k40 pro+ hobe ?,1,1.0
945,iPhone 11,55k warp moddhe i iphone 11 128 gb dual ta hhobe black ?,1,1.0
946,Poco x3,poco x3 google apps beshi,1,0.0
947,Realme 8,amar ektu realme 8 er review lagto,1,0.0
948,iPhone 12,apple pay er subidha ase iphone 12 e,1,0.0
949,Realme 5i,realem 8 er light sensor valoi,1,0.0
950,iPhone 11,iphone 11 ekta pocah phone,0,1.0
951,Poco x3,gaming er somoy valo ghoset touch paoa jay poco x3 e,1,1.0
952,Pixel 4,Pixel 4 ki vailable ase,1,1.0
953,Poco x3,tk nosto korte na cahile poco x3 nen,1,0.0
954,Realme 8,realme 8 er review anyone?,1,0.0
955,Realme 8,dost realme 8 ne valo hobe,1,1.0
956,Galaxy A52,galaxy a52 onek valo ekta phone?1,1,
957,Redmi 9,redmi 9 baje phone,0,1.0
958,OnePlus 8,amio oneplus 8 kinte chai,1,0.0
959,Realme X2,400 nit (typ) brightness ase realme x2 e,1,1.0
960,iPhone XS,iphone Xs mate 256gb price ? & xs mate 64gb price ? ? ?,1,0.0
961,Pixel 4,eto valo hole then Pixel 4 e dibo,1,1.0
962,POCO X3,poco x3 er mto eto faltu camera r nai,0,1.0
963,Realme 8,online class korar jonne realme 8 best,1,0.0
964,Mi Note 10,redmi note 10 oppo mate price,1,1.0
965,Poco x3,What is the better gaming phone poco x3 or Realme 6 pro,1,1.0
966,Pixel 4,Pixel 4 er camera saturation valo,1,0.0
967,Pixel 4,ha Pixel 4 er gpu valo,1,0.0
968,Redmi 9,redmi 9 lagbe amr?1,0,
969,Realme 5i,Light sensor ase realme 5i e,1,1.0
970,Pixel 4,Pixel 4 supply den vai,1,1.0
971,Poco x3,AI Beauty feature ase poco x3 e,1,0.0
972,Pixel 4,game khelar jonne Pixel 4 valoi,1,0.0
973,Redmi K40,redmi k40 available ?,1,1.0
974,Redmi 9,redmi 9 looks disgusting,0,0.0
975,Realme X2,realme x2 koi availabe ase,1,1.0
976,POCO X3,jei phone e kinen poco x3 kinen na,0,0.0
977,Realme 8,slogan dise back e pocah realme 8 er,0,0.0
978,iPhone 12,iphone 12 mate oppo moto ?,1,1.0
979,Mi Note 10,redmi note 10 oppo 108MP available ? ?,1,1.0
980,Realme 8,realme 8 abar restock hbe kobe?,1,0.0
981,Realme X2,realme x2 er purple sunset color meyeder jonen perfect,1,0.0
982,iPhone 12,i iphone 12 oppo mate ki honor ache vai,1,1.0
983,Pixel 4,Pixel 4 best budget phone,1,1.0
984,POCO F3,vai poco f3 maven,1,1.0
985,Mi Note,redmi note 8,1,1.0
986,POCO F3,poco F3 mate ?,1,1.0
987,Poco x3,poco x3 e notification onk flawlessly ashe,1,0.0
988,Redmi 9,best phone kinte chaile redmi 9 nen,1,1.0
989,Realme 5i,realme 5i bestest,1,1.0
990,Mi Note,redmi note 9 oppo 4/64 price,1,0.0
991,Realme XT,Bai realme xt amaze lagbo mate,1,1.0
992,Realme 8,"sabbir vai realme 8 nen, best budget phone",1,0.0
993,Realme 8,market e ekhn reakme 8 valo chole,1,0.0
994,Realme 8,realme 8 er standby time to onek,1,1.0
995,Realme 8,8GB LPDDR4X ram ase realme 8 e,1,0.0
996,POCO X3,poco x3 ki available ?,1,1.0
997,Redmi 9,poor sound quality ken redmi 9 e,0,0.0
998,redmi note 10,redmi note 10 oppo 8/128 gb available nai ?,1,1.0
999,Mate 30,mate 30 oppo offer price moto vaiya ?,1,1.0
1000,Poco x3,1080P/60fps video recording support kore poco x3,1,0.0
1001,Droid Mini,xiaomi droid mini tv box price please,1,0.0
1002,Realme 8,realme 8 sundor user interface,1,0.0
1003,Mi Note 10,redmi note 10 international global mate ki ? ? ?,1,1.0
1004,Realme 8,vai shera batter backup paben realme 8 e,1,0.0
1005,OnePlus 8,oneplus 8 e UIS Max Video Stabilization ase,1,1.0
1006,Redmi 9,amr gf ekta redmi 9 cahise,1,0.0
1007,Redmi 9,redmi 9 naki valoi krse sunlam,1,0.0
1008,Poco x3,poco x3 gf k gift dibo,1,0.0
1009,Mi Note 10,redmi note 10 oppo Max.ki International global ?,1,1.0
1010,Poco x3,ami poco x3 kinbo amr husband er jonne,1,0.0
1011,Redmi K40,redmi k40,1,0.0
1012,POCO X3,high battery drain kore poco x3,0,0.0
1013,POCO X3,poor sound quality ken poco x3 e,0,0.0
1014,Redmi 9,onk beshi lagging hoy redmi 9 e,0,1.0
1015,iPhone 12,Wide color capture for photos and Live Photo ase iphone 12 e,1,0.0
1016,Redmi 9,new update redmi 9 ke aro kharap banaise,0,0.0
1017,POCO F3,poco f3 ...,1,1.0
1018,Realme 8,realme 8 er batter backup er kno tulona nai,1,1.0
1019,POCO X3,Best price of poco X3 oppo,1,0.0
1020,POCO F3,poco F3 available ? ?,1,0.0
1021,Poco x3,poco x3 er color black r rekta ki,1,0.0
1022,OnePlus 8,rasel er moto khet dekte oneplus 8 er backside,0,1.0
1023,OnePlus 8,keu oneplus 8 kinben na,0,0.0
1024,Realme 5i,onk onk valo ar comfortable hocche realme 5i,1,0.0
1025,OnePlus 8,oneplus 8 worthy na,0,0.0
1026,Poco x3,"ha dost poco x3 try korte paris, ear monitoring feature ta besh valo",1,1.0
1027,Realme 8,realme 8 kinbo kalke?1,1,
1028,iPhone 7,iphone 7 plus Offcial nake,1,1.0
1029,Poco x3,look dkle keu bujbei na poco x3 er dam eto kom,1,1.0
1030,OnePlus 8,ekhn market e oneplus 8 re cheye valo phone paben na,1,0.0
1031,POCO F3,poco f3pro dorkar kobe pawa jabe ? ?,1,0.0
1032,Realme 8,realme 8 er camera ekdm e valo na,0,0.0
1033,OnePlus 8,dst ami oneplus 8 kinsi tui o kin,1,0.0
1034,Realme X2,cornign glass ase realme x2 e?1,1,
1035,Poco x3,battery backup r fast charging er jonne poco x3 er kono tulona nai,1,0.0
1036,POCO X3,bad phone poco x3,0,1.0
1037,OnePlus 7T,oneplus 7t available bro ?,1,0.0
1038,Poco x3,poco x3 shera?1,1,
1039,Realme 8,realme 8 kintu onek slim,1,0.0
1040,Redmi 9,redmi 9 er mto eto faltu camera r nai,0,1.0
1041,Poco x3,fingerprint sensor ase poco x3 e,1,1.0
1042,Redmi 9,redmi 9 er cameray 2MP depth sensor ase,1,0.0
1043,Realme X2,cpu kmn realme x2 er,1,1.0
1044,Redmi 9,vai redmi 9 shera,1,0.0
1045,Galaxy A52,Color temperature adjustment support kore galaxy a52,1,1.0
1046,OnePlus 8,oneplus 8 oppo 8/128 price ?,1,1.0
1047,Mi Note,Vi amaze redmi note 8 lagbe kivave ki korbo,1,0.0
1048,Realme X2,realme x2 e onek khn battery support dey,1,1.0
1049,POCO F3,poco f3 available ?,1,1.0
1050,OnePlus 8,Based on Android 11 oneplus 8 is made,1,0.0
1051,Redmi 9,redmi 9 er baki sb features o valo,1,0.0
1052,Mi Note,redmi note 9 oppo mate available ?,1,1.0
1053,Realme 8,realme 8 nia revie den vai,1,0.0
1054,Poco x3,2 Nano card slots + 1 Micro SD availabe paben poco x3 er sathe,1,1.0
1055,Redmi 9,redmi 9 er sob kisu thikmto kaj kore na,0,1.0
1056,Mi Note,redmi note 9 lagbe,1,1.0
1057,Poco x3,real me 8 er battery backup to vai mone koren top class,1,1.0
1058,Realme 5i,realme 5i awesome,1,0.0
1059,Realme X2,postitive review dksi realme x2 e,1,0.0
1060,Pixel 4,overall onk valo lagse Pixel 4,1,1.0
1061,Pixel 4,ei price e eto fetures er jonen Pixel 4 valo lage,1,1.0
1062,Mi Note 10,realme 8 ভালো হবে নাকি redmi note 10s ভালো হবে ? দয়া করে জানাবেন।,1,0.0
1063,Poco x3,poco x3 er benchmark test performance valo,1,1.0
1064,Pixel 4,ami saradin Pixel 4 use kri,1,0.0
1065,Galaxy A52,valo valo review ase galaxy a52 er,1,1.0
1066,Realme 8,realme 8 er design onek cool,1,1.0
1067,POCO X3,poco x3 poco neye nebo nokia,1,0.0
1068,Galaxy A52,valo ekta ram ase galaxy a52 e,1,0.0
1069,Pixel 4,Pixel 4 kinlam use kre valoi lagse,1,1.0
1070,Mi Note 10,redmi note 10 find .. 17000 rakha jai ? ?,1,1.0
1071,Mi Note 10,Remdi redmi note 10 price 6/128 price ?,1,0.0
1072,Pixel 4,front flush ase Pixel 4 e?1,1,
1073,OnePlus 8,oneplus 8 oppo 12/256 blade note chai vai ..,1,1.0
1074,Pixel 4,Pixel 4 e onek valo battery backup,1,0.0
1075,Pixel 4,amr ekta valo phone lagbe Pixel 4 valo hbe ki,1,1.0
1076,POCO X3,poco x3 Ata ki mate by India .....,1,0.0
1077,Poco x3,Neon Portrait kora jay poco x3 er camera die,1,1.0
1078,POCO X3,vai poco x3 6/128 official moto palm ? ?,1,0.0
1079,Note 8,vai amaze note 8 095250,1,1.0
1080,Mi Note 10,redmi note 10 global price ?,1,0.0
1081,Realme X2,realme x2 er sathe charger dey,1,1.0
1082,OnePlus 8,oneplus 8 die selfie den keu,1,1.0
1083,Pixel 4,Pixel 4 e blue r green mix color ta joss,1,0.0
1084,Poco x3,black ta kinlam poco x3 shei joss,1,1.0
1085,Pixel 4,keu Pixel 4 er color gualr real pic den,1,0.0
1086,Pixel 4,Pixel 4 er valo valo review ase,1,1.0
1087,Realme 8,realme 8 e valo hobe redmi 9 theke?1,1,
1088,Realme 8,cod o khela jay realme 8 die,1,1.0
1089,Realme 8,responsive screen onek realme 8 er,1,1.0
1090,Realme 5i,realme 5i khub valo,1,0.0
1091,Poco x3,website e deksi 2 Nano card slots + 1 Micro SD ase poco x3 e,1,1.0
1092,Redmi 9,onek sensor ase redmi 9 e,1,0.0
1093,iPhone 12,iphone 12 er onek replica ber hoise,0,0.0
1094,Pixel 4,Pixel 4 er ram er overview hbe,1,0.0
1095,POCO X3,poco x3 oppo 8/256 global price,1,0.0
1096,Pixel 4,Pixel 4 er onek demand thakena beshidin,1,0.0
1097,Redmi 9,flagship phone gular moddhe redmi 9 best,1,1.0
1098,Realme 8,realme 8 er super processor ase,1,0.0
1099,Mi Note 10,redmi note 10 oppo international price please 6/128,1,0.0
1100,iPhone XR,vai iphone xr er price moto,1,0.0
1101,iPhone 12,iphone 12 ki faizlami kore headphone deinai,0,1.0
1102,Pixel 4,amar onek valo lagse Pixel 4,1,0.0
1103,iPhone 12,valo lagenai iphone 12,0,1.0
1104,Redmi 9,redmi 9 er sunset purple color ta just wow,1,0.0
1105,Poco x3,online class korar jonne poco x3 best,1,1.0
1106,iPhone 12,iphone 12 er color gula onek sundor,1,0.0
1107,Note 8,Infinix note 8i mate key2 droid 11+xos 7.6 update ashbe ?,1,1.0
1108,Realme 8,realme 8 er f/1.79 aperture ase,1,1.0
1109,Poco x3,poco x3 er scrren ta pura makkhon vai,1,0.0
1110,Poco x3,keu ektu boalr poco x3 e kon lens ase selfie tular jonne,1,0.0
1111,Pixel 4,valo condition er Pixel 4 sell krbo,1,1.0
1112,Realme 8,na vai fingerprint sensor e kno fault nai realme 8 er,1,1.0
1113,Realme 8,ami game khelar jonne realme 8 kinsi,1,1.0
1114,Galaxy A52,galaxy a52 er camera kmn keu janan,1,1.0
1115,Galaxy A52,3 ta color galaxy a52 er 3 tai sundor?1,0,
1116,Realme X2,charger paben realme x2 er sathe,1,0.0
1117,iPhone 11,iphone 11 mate used ?,1,0.0
1118,OnePlus 9,à¦­à¦¾à¦‡ oneplus 9 R à¦†à¦›à§‡,1,1.0
1119,iPhone 12,iphone 12 e True Tone flash with Slow Sync ase,1,0.0
1120,iPhone XR,iphone xr 128gb ki avilable bhaiya ?,1,0.0
1121,Galaxy S21,Samsung galaxy s21 ultra,1,1.0
1122,Realme C17,key2 ikto janaben realme c17 warp price bortoman a moto ? ? janale onek bhalo moto,1,1.0
1123,Galaxy A52,gorilla glass ase galaxy a52 e,1,1.0
1124,Realme X2,realme x2 e 3 ta color available ase,1,0.0
1125,POCO X3,poco x3 ekdm e handy na,0,0.0
1126,Pixel 4a ,want moto exchange my s9+ single sim European variant 128 gb watch ur pixel 4a 128 gb . if i exchange how much cash would vibe avid ? ?,1,0.0
1127,Mi Note,redmi note 9 nibo ....,1,1.0
1128,Mi Note 10,"redmi note 10 oppo 6/128 22,500 ki indian ? ? ?",1,1.0
1129,Mi Note 10,redmi note 10 oppo official kobe asbe ?,1,0.0
1130,POCO X3,poco x3 6/128 global available ?,1,0.0
1131,Mi Note 10,redmi note 10 oppo ( international global ) available ?,1,1.0
1132,iPhone 12,iphone 12 e bezel-less screen ase,1,0.0
1133,Redmi 9,high battery drain kore redmi 9,0,0.0
1134,Realme X2,amaro ekta realme x2 kena dorkar?1,1,
1135,iPhone 11,Is unofficial iphone 11 inactive ?,1,0.0
1136,POCO X3,poco x3 is not optimized at all for cod mobile,0,0.0
1137,Pixel 4,Pixel 4 e besh valo valo kisu sensor dise,1,1.0
1138,Poco x3,poco x3 er batter valo vai,1,1.0
1139,iPhone 7,iphone 7 plus BH ?,1,0.0
1140,Pixel 4,selfie camerar review valo Pixel 4 er,1,0.0
1141,Pixel 4,koyta canera ase Pixel 4 e,1,1.0
1142,OnePlus 8,oneplus 8 overheats while fast charging till 70-80%?0,1,
1143,Realme X2,realme x2 lagbe cause etar dam reasonable,1,1.0
1144,Realme 8,bestgaming phone realme 8,1,1.0
1145,Realme 5i,Neon Portrait kora jay realme 5i er camera die,1,0.0
1146,Palm,vivo palm note hobe,1,1.0
1147,Pixel 4,Pixel 4 er chipset valo,1,0.0
1148,Redmi 9,selfie camerar review valo redmi 9 er,1,0.0
1149,Realme 8,realme 8 er cameray Panoramic View ase,1,1.0
1150,Mi 11X,আপনারা Mi 11x oppo আনবেন বা redmi k40 oppo global rom flare করে দিতে পারবেন ? ?,1,0.0
1151,OnePlus 8,carrier agregation does not work in oneplus 8,0,0.0
1152,Mi Note 10,redmi note 10 4/64 Aikhan a price 16690tk,1,0.0
1153,Redmi 9,new update ashar por redmi 9 ugly hoise,0,0.0
1154,iPhone 12,iPhone 12 was doing for this reviewer for the good chunk,1,1.0
1155,Poco x3,ekta poco x3 den keu,1,1.0
1156,Poco x3,genshin impact die game khealr jonne poco x3 shera,1,0.0
1157,Redmi 9,cornign glass ase redmi 9 e?1,1,
1158,POCO M3,poco m3 6/128 available ? ?,1,0.0
1159,Realme X2,realme x2 display aspect ratio hoise 19.5:9?1,1,
1160,Realme 8,realme 8 5P lens ase selfei cameray,1,1.0
1161,iPhone X,Apple i iphone x er Price moto,1,0.0
1162,Realme 8,keu realme 8 kinben na,0,1.0
1163,iPhone 12,iphone 12 e Portrait mode with advanced bokeh and Depth Control ase,1,1.0
1164,Poco x3,poco x3 er touch to valo hobei karon 180Hz Touch Sampling Rate ase,1,0.0
1165,Realme 5i,HDR ase realme 5i er cameray,1,0.0
1166,Galaxy A52,sudu purple na onek shaded purple galaxy a52 e,1,1.0
1167,Galaxy A52,valo ekta battery backup cahile galaxy a52 nen,1,1.0
1168,iPhone 12,it's easy to pick the iPhone 12 from a desk or table and secure enough to hold and shoot photos hassle-free,1,1.0
1169,Galaxy A52,galaxy a52 kinlam use kre valoi lagse,1,0.0
1170,Poco x3,battery er jonen kinle poco x3 kinen,1,1.0
1171,iPhone 11,iphone 11 NFC support kore naki?,1,1.0
1172,Realme 8,i like the design of realme 8,1,1.0
1173,iPhone 12,amar valo lage na iphone 12,0,1.0
1174,Redmi 9,redmi 9 onek valo ekta phone?1,1,
1175,Realme X2,3 ta color realme x2 er 3 tai sundor?1,0,
1176,Redmi 9,ami redmi 9 use kri valo lagse,1,0.0
1177,OnePlus 8,Neon Portrait kora jay oneplus 8 er camera die,1,1.0
1178,Poco x3,battery backup er jonen kinle poco x3 chok bondho kore nie nen,1,0.0
1179,POCO F3,poco f3 available find price ?,1,0.0
1180,Galaxy A52,amar kase galaxy a52 best lagse,1,0.0
1181,iPhone 11,iphone 11 er display to valoi,1,0.0
1182,POCO X3,poco x3 wrost phone bd er,0,1.0
1183,OnePlus 8,valo smooth ase oneplus 8 er button gula,1,1.0
1184,Realme X2,ami saradin realme x2 use kri,1,1.0
1185,Realme 8,Bokeh Effect Control kora jay realme 8 die,1,0.0
1186,Galaxy A52,galaxy a52 er batery valo to onek,1,0.0
1187,Redmi 9,ekta sundor purple color ase redmi 9 e,1,1.0
1188,Realme 5i,realme 5i ekta comfortable phone,1,0.0
1189,Redmi K40,redmi k40,1,1.0
1190,Poco x3,poco x3 Android 11 use kre valoi,1,0.0
1191,iPhone 11,iphone 11 nibo screen ta sundor,1,1.0
1192,iPhone 12,iphone 12 is the fastees phone,1,0.0
1193,OnePlus 8,Tilt-shift kora jay oneplus 8 er camera die,1,0.0
1194,OnePlus 8T,oneplus 8t ( 12/256 ) Silver colour available ?,1,0.0
1195,iPhone 12,amar ekta iphone 12 lagbei lagbe,1,1.0
1196,Mi Note,redmi note 8 128 gb moto ... ?,1,1.0
1197,Realme 5i,realme 5i er durability besh valo,1,1.0
1198,Redmi K40,redmi k40,1,0.0
1199,Realme 8,"i do not buy realme 8, bad phone.",0,1.0
1200,Poco x3,poco x3 e di realme diler use kora jay?,1,1.0
1201,iPhone 12,best ekta phone hocche iphone 12,1,1.0
1202,Realme 5i,realme 5i e 30W Dart Charge use krse,1,0.0
1203,Redmi K40,redmi k40 er price moto ?,1,1.0
1204,Realme X2,realme x2 er cpu valo cause Octa-core CPU use krse,1,0.0
1205,POCO X3,poco x3 er camera khub baje,0,1.0
1206,OnePlus 8,oneplus 8 valo phone na,0,0.0
1207,iPhone 12,iphone 12 e valo oled screen ase,1,0.0
1208,Redmi 9,vai redmi 9 official sell koren na,1,1.0
1209,Realme 8,redmi er theke realme 8 fast charging,1,0.0
1210,POCO X3,Vhiya poco x3 oppo ta price moto,1,0.0
1211,Galaxy A52,galaxy a52 display aspect ratio hoise 19.5:9?1,1,
1212,iPhone 12,night mode e pic kharap aseh iphoen 12 e,0,0.0
1213,Poco x3,amar duita sim cahlan lage tai poco x3 nisi,1,0.0
1214,Realme 8,realme 8 overall valoi,1,1.0
1215,Mi Note,redmi note 9 t 5G ki available hobe,1,1.0
1216,Palm,apple 12 e 12 gb palm warp quad camera bolse key2 apnare ? ?,1,0.0
1217,Realme 5i,realme 5i er button gular valo feedback,1,1.0
1218,Poco x3,jak keu pubg player der jonne phone banaise poco x3,1,0.0
1219,Redmi 9,redmi 9 bcity te paben,1,0.0
1220,OnePlus 8,ami fingerprint sensor use krsi oneplus 8 er kono problem nai oenk valo,1,0.0
1221,POCO X3,poco x3 suddenly reboot ney,0,1.0
1222,OnePlus 8,video stream korte onek jhamela kore oneplus 8,0,1.0
1223,iPhone 11,charger chara phone kmne kine manush iphone 11 er sathe cahrger nai,0,1.0
1224,OnePlus 8,Gyro-meter sensor ase oneplus 8 e,1,0.0
1225,Mi Note 10,redmi note 10 6/128 unofficial Price moto,1,1.0
1226,OnePlus 8,oneplus 8 ei juger shera phone,1,0.0
1227,Realme 8,realme 8 er processor ta khubi valo,1,1.0
1228,Realme 8,re vai reply den na ken realme 8 kinbo,1,1.0
1229,Mi Note 10,redmi note 10 indian Global e ki Super amoled nova amoled display ?,1,0.0
1230,Redmi K40,redmi k40 price,1,0.0
1231,Redmi 9,proximity sensor khuje paina redmi 9 e,0,0.0
1232,OnePlus 8,amazon prime videos sometime doesn't play in oneplus 8,0,0.0
1233,Realme X2,realme x2 oppo available ?,1,0.0
1234,Poco x3,Android 11 die kora hoise poco x3,1,1.0
1235,Mate 40,Batpar gula note plus 9r jakhane 8t thake price kom india mate 40 hajar rupees er niche . R warp sata 52000 bania dise ...,1,0.0
1236,Redmi 9,redmi 9 er color gula onek joss,1,0.0
1237,iPhone 12,Seven_element lens ase iphoen 12 e,1,0.0
1238,OnePlus 8,oneplus 8 has had quite the meteoric rise,1,1.0
1239,Mi Note 10,redmi note 10 ki dite parben ? 4/64 indian .,1,0.0
1240,Realme 8,realme 8 chara r kno valo phone pabenna ai price e,1,1.0
1241,Realme 8,no stereo speakers in realme 8,0,0.0
1242,Mi Note 10,redmi note 10 Int moto ?,1,0.0
1243,Galaxy A52,cornign glass ase galaxy a52 e?1,1,
1244,Realme 7 ,"Wearing nice check shirt today , any play realme 7 Could note find nord mate .",1,0.0
1245,POCO X3,ekdom e handy napoco x3,0,1.0
1246,Redmi 9,redmi 9 er upor giveaway den,1,0.0
1247,iPhone 12,waiting nord iphone 12 oppo mate,1,1.0
1248,Poco x3,real me 8 er ear monitoring system kemon?,1,0.0
1249,Realme 8,realme 8 2 week dhore use krtesi kono issue face korinai,1,0.0
1250,Poco x3,ekta poco x3 lagbe amar?1,1,
1251,Redmi 9,redmi 9 stock koren vai,1,0.0
1252,Galaxy A52,galaxy a52 e valo pic tola jay,1,1.0
1253,Redmi K40,redmi k40 price ?,1,1.0
1254,Realme X2,realme x2 er cpu te 2 ARM Cortex A75 + 6 ARM Cortex A55 ase,1,1.0
1255,iPhone 12,iphone 12 er battery valo na,0,1.0
1256,Poco x3,ami to deklam 5000 battery poco x3 e?1,1,
1257,iPhone 11,baje phone iphone 11,0,1.0
1258,Poco x3,30W Dart Chargease poco x3 e,1,0.0
1259,iPhone 11,ekhone iphone 11 er hype beshi,1,0.0
1260,Realme 8,realme 8 money waste,0,1.0
1261,POCO X3,keu poco x3 kinben na purai faltu,0,1.0
1262,Pixel 4,Pixel 4 er carbon grey color ta nilam onek joss,1,1.0
1263,Galaxy A52,ekta sundor purple color ase galaxy a52 e,1,0.0
1264,Realme 8,Based on Android 11 realme 8 is made,1,0.0
1265,Pixel 4,keu ektu bolen Pixel 4 4g support kore ki na,1,1.0
1266,Pixel 4,Pixel 4 er color gula onek joss,1,0.0
1267,Mi Note 10,redmi note 10 4/64 ta ki Global Variant nokia Indian Variant ? ?,1,0.0
1268,Redmi 9,Mali-G52 MC2 gpu use krse redmi 9 e?1,0,
1269,Realme X2,rasel realme x2 dao,1,0.0
1270,POCO X3,poco x3 oppo 6/128 =24500 mate ki official nova ki unofficial,1,1.0
1271,Mi Note 10,redmi note 10 4/64 international ?,1,0.0
1272,Realme X2,realme x2 er carbon grey color ta onek classy,1,1.0
1273,OnePlus 7T,oneplus 7t ki available ? ?,1,0.0
1274,Realme 8,amito realme 8 ekdin charge die tana 3 din chalai,1,0.0
1275,iPhone 11,I iphone 11 exchange kora 12 kinta kmna prise hoba akto janaban plzzz,1,0.0
1276,Poco x3,eker vitor sob hoilo poco x3,1,0.0
1277,Realme 8,realme 8 kinsi totally money waste,0,1.0
1278,10 Plus,Amr nokia 10 plus ta lagbe,1,1.0
1279,Realme 8,realme 8 er selfie cameray kon lens ase?1,0,
1280,OnePlus 8,amar oneplus 8 one kvalo lagse,1,1.0
1281,Note 8,note 8 oppo price ? ? ?,1,0.0
1282,Oppo F1,oppo F19 Pro এর দাম কত টাকা ?,1,1.0
1283,Redmi 9,Redmi 9 valo ase,1,0.0
1284,Realme 8,realme 8 unofficiall ache . ?,1,0.0
1285,POCO X3,multi tasking option nai poco x3 e,0,1.0
1286,Poco x3,market e ekhn reakme 8 valo chole,1,0.0
1287,Redmi 9,redmi 9 official available hoise bd te,1,0.0
1288,iPhone 11,keu amake ekta iphone 11 gift den,1,1.0
1289,Realme 8,keu ekta realme 8 den na vai plz,1,1.0
1290,Realme 8,sob frndra eksathe realem 8 kinsi pubg khelar jonne,1,1.0
1291,Redmi 9,ai face unlock ase redmi 9 e,1,1.0
1292,Realme 8,ekta valo maner phone hol realme 8,1,1.0
1293,Mi Note 10,Vai camon Samsung redmi note 10 512gb tah moto porba,1,1.0
1294,iPhone 11,ajkei pubg khelar jonne iphone 11 kinlam sbai bollo etai valo hbe,1,0.0
1295,Realme 8,camerar lens kmn realme 8 er?1,1,
1296,Realme 8,smule app use krar jonen realme 8 best karon etai ear monitoring ase,1,0.0
1297,Mi Note 10,redmi note 10 oppo ... International global mate ki ? ?,1,1.0
1298,iPhone 12,12MP camera ase iphone 12 e,1,0.0
1299,iPhone 12,Lens correction (Ultra Wide) ase iphone 12 e,1,0.0
1300,Realme 8,realme 8 cahra apadoto pung khealr jonne valo phone nai,1,1.0
1301,iPhone 12,charge dea ekta somossa iphone 12 er,0,0.0
1302,Redmi 9,am iredmi 9 use krsi valo lagse,1,1.0
1303,Realme 5i,onk valo lagse karon realme 5i e USB Type-C port ase,1,0.0
1304,Realme 8,rest or west realme 8 best,1,1.0
1305,Pixel 4,amar bf Pixel 4 use kore onek valo,1,0.0
1306,OnePlus 8,ami oneplus 8 er kono kharap dik painai,1,1.0
1307,Redmi 9,lekha ase 400 nit (typ) brightness dea hoise redmi 9 e,1,0.0
1308,Realme X2,realme x2 er camera kmn keu janan,1,0.0
1309,Poco x3,"I like the design, the weight and the specs of poco x3",1,1.0
1310,Redmi 9,redmi 9 er sathe charger dey,1,1.0
1311,iPhone 11,rate pic valo ashena iphone11 e,0,0.0
