,model,comment,sentiment,sex
790,Galaxy A32,Samsung galaxy A32 ki ki honor available ?,1,1
791,Redmi K40,redmi k40 mate ki ?,1,0
792,OnePlus Nord,oneplus nord 8/128 price moto,1,1
793,Mi Note 10,redmi note 10 plus ta moto ?,1,0
794,iPhone 11,I iphone 11 128 GB single ( USA ) nai ?,1,1
795,Mi Note 10,"redmi note 10 oppo 6/128 , Official available & Prize moto ?",1,1
796,POCO F3,poco f3 8/256 availabe mate ?,1,0
797,Mi Note 10,xiaomi redmi redmi note 10 Pro Max ? ?,1,0
798,Mi 11 Lite,Mi 11 lite 4g nokia 5g variant ? ?,1,1
799,POCO F3,poco F3 mate ?,1,1
800,Redmi K40,redmi k40 update price ?,1,1
801,POCO M3,poco M3 6/128 hobe ?,1,1
802,Redmi K40,Vai redmi k40 aca ?,1,1
803,Mi 11 Lite,Mi 11 lite eta ki 4g nova 5g ? ?,1,0
804,Mi Note 10,redmi note 10 oppo ( unf ) avaiable ? ?,1,0
805,POCO M2,poco m2 oppo unofficial available mate ?,1,0
806,Narzo 20,narzo 20 available ?,1,0
807,Mi Note,redmi note 8 à¦†à¦¾à¦›à§‡,1,1
808,POCO X3,poco x3 8-128 ache ?,1,1
809,Mi Note 10,xiaomi redmi redmi note 10 ( 6+128 ) official pawa jabe ?,1,1
810,Pixel 4a ,is pixel 4a available ? ? price ? ? might buy it today ...,1,0
811,Mi Note 10,redmi note 10 Pro ( Indian Variant ) 8GB/128GB available ? ?,1,0
812,Mi 11 Lite,Mi 11 lite 8/128 yellow colour ki hobea ?,1,0
813,POCO X3,poco x3 oppo 6/128 available ?,1,1
814,Mate S,Macbook Pro niye Apple ki Public er mate Sarcasm korse ? ? ?,1,0
815,Mi 11 Lite,Need mi 11 lite 5g,1,1
816,Mi Note 10,Vai redmi note 10 moto unofficial,1,1
817,Note 9,note 9 moto,1,0
818,Mi Note,redmi note 9 oppo 6gb sell note chai official warranty gadget find gear theke nova,1,1
819,iPhone X,iphone X price,1,1
820,Mate 30,Vaiya mate 30 oppo 5g ta lagbe amaze .,1,0
821,Mate 30,Vaiya mate 30 oppo 5g ta ku ache .. ?,1,0
822,Mate 30,Vaiya mate 30 oppo 5g iphone ta amaze lagbei .,1,1
823,OnePlus 7,Do you maven oneplus 7pro 6/128 ?,1,0
824,OnePlus 6,oneplus 6 lagbe jodi 6 nova thake tahole 7 lagbe . ?,1,0
825,Mate 30,"Vaiya , mate 30 oppo er price moto ?",1,0
826,Mate 30,mate 30 oppo offer price moto vaiya ?,1,1
827,iPhone XS,iphone xs used price moto ? ?,1,1
828,iPhone XS,iphone xs used price moto vaiya ?,1,0
829,Realme 8,Vai realme 7pro & realme 8pro konta best ? ?,1,1
830,Realme 8,Vai realme 7pro & realme 8pro konta best ? ?,1,0
831,KeyOne,Hello vai apnader Facebook page e daoya number e moto 3/4 ghontay onekbar call dilam key2 dhorlo nova ... eta keyone service honor vai,1,1
832,Vivo V20,vivo v20pro Akdhum fresh .Box Nai,1,1
833,Mi Note,redmi note 9pro price,1,1
834,Vivo X60,vivo X60 Pro Lagbe,1,0
835,Vivo X60,vivo X60 Pro ...,1,1
836,Vivo X60,Need vivo X60 Pro,1,1
837,Galaxy A51,galaxy A51,1,1
838,KeyOne,Apni keyone ascend vaiya,1,1
839,POCO X3,poco X3 sell,1,1
840,Pixel 4a ,Google pixel 4a 5g last à¦•à¦¤ à¦ªà¦°à§à¦¬à§‡ ?,1,1
841,Mi Note 10,Bhai redmi note 10 er price ta moto,1,1
842,Oppo Reno3,oppo reno3 5 price play !,1,1
843,iPhone 11,Vai Need iphone 11promax ?,1,0
844,POCO F3,poco F3 available ekhon ?,1,1
845,Oppo Reno,OPPO RENO NEW Price moto ?,1,1
846,OnePlus 7,oneplus 7 oppo mate vaiya,1,1
847,Oppo Reno3,Vai oppo reno3 5 new official price moto porbe ?,1,1
848,iPhone 7,iphone 7 silver edition ta vibe ? ?,1,0
849,Mi Note 10,samsung redmi note 10 play,1,0
850,OnePlus 6T,Vai oneplus 6t used ache,1,0
851,Mi Note 10,Samsung galaxy redmi note 10+ 12gb 256 GB moto tk,1,0
852,Pixel,Poxo x3 oppo pixel,1,0
853,Realme 6,Vai realme 6 used price moto ? ?,1,0
854,POCO F3,Vai poco f3 er prize moto ekn,1,1
855,Note 9,Samsung note 9 mate ?,1,0
856,KeyOne,"Hello vaia , keyone achen ?",1,1
857,Realme 7i,realme 7i,1,1
858,Realme 8,Vai realme 8 warp price ?,1,0
859,Realme X2,realme x2 ache ?,1,1
860,Note 9,Samsung note 9 stock a mate ?,1,0
861,iPhone 11,Need iphone 11pro mate price ?,1,0
862,Realme X2,realme X2 oppo price ? ?,1,1
863,Mi Note 10,redmi note 10 price,1,0
864,OnePlus 7T,oneplus 7t ki ache ?,1,1
865,Redmi S2,Vai redmi s2 price,1,0
866,Oppo F17,OPPO f17 asa ki ?,1,0
867,OnePlus 7T,oneplus 7t available bro ?,1,0
868,iPhone 11,vaiya iphone 11 slim box moto ?,1,1
869,Oppo F1,oppo f19 oppo When will the iphone vibe ?,1,1
870,iPhone 7,vaiya iphone 7 moto ? ?,1,1
871,Realme XT,realme xt price ta moto janaben bai,1,1
872,Realme 7 ,"Wearing nice check shirt today , any play realme 7 Could note find nord mate .",1,0
873,Pixel 4,Google pixel 4 XL 128 GB available ? ?,1,0
874,Realme XT,Bai realme xt amaze lagbo mate,1,1
875,POCO X3,poco x3 nfc,1,1
876,Oppo Reno3,oppo reno3 2z price,1,0
877,Pixel,Ami pixel mi ta nibo keyone,1,0
878,Vivo V20 ,Vai Ami vivo V20 oppo set ta cell kurty Chai .akhun fresh ktu maven price,1,0
879,ChaCha,chacha,1,1
880,POCO F3,poco f3 price moto ? ? ? ? ? ?,1,1
881,Vivo V15,Vai vivo v15pro price play,1,1
882,Pixel 4,Brother pixel 4 XL 128 GB available ? ?,1,0
883,Oppo Reno3,oppo reno3 2z full box price moto ?,1,0
884,iPhone XR,iphone xr mate ki,1,0
885,Oppo Reno3,kmn ascend vai oppo reno3 5 diye dekci,1,0
886,POCO X3,poco x3 nfc exchange note cassi,1,0
887,OnePlus 7T,oneplus 7t mate,1,0
888,iPhone XR,iphone xr er price moto,1,0
889,Realme 7i ,realme 7i mate ?,1,0
890,Realme 7i ,realme 7i mate vaiya,1,0
891,Mi Note 10,Remdi redmi note 10 price 6/128 price ?,1,0
892,Realme X2,realme x2 available ?,1,0
893,iPhone 12,Vaiya iphone 12 series hobe ?,1,1
894,OnePlus 8T,oneplus 8t price,1,0
895,Pixel 5,My need pixel 5 used iphone,1,1
896,Galaxy S21,Samsung galaxy s21 ultra,1,1
897,Mi Note,redmi note,1,0
898,Galaxy S9,Samsung galaxy S9+ purple lagto,1,1
899,Galaxy S10,galaxy S10 lite 8/512 Available ? ? ?,1,1
900,iPhone 8,iphone 8plus mate 256gb,1,1
901,POCO F3,poco f3 asa ki,1,1
902,KeyOne,Valo avid apni keyone asin,1,0
903,Palm,Bhia 17k-18k er moddhe best palm rounder gaming battery camera desire best iphone konta nile vivo phab ?,1,1
904,Note 8,M2 oppo moto vai.note 8 mate ki exchange kora jsbe,1,0
905,Mi 11X,Mi 11x er price moto ?,1,0
906,Realme 8,Vaiya oppo f17 oppo exchange score realme 8 oppo used ki note narzo ... ?,1,1
907,iPhone 11,iphone 11 oppo mate,1,0
908,Mi Note 10,1month use korsi REDMI NOTE 10 4/64 indian global . Kine chilam 17K diye ... axon sell dile moto phab ?,1,0
909,OnePlus 8,oneplus 8 oppo 12/256GB watch original charger sell korbo . Price moto phab ? razer nai Kuwait theke aseche .,1,1
910,Realme C3,realme c3 4/64 baa 3/32 hobe,1,1
911,POCO X3,poco x3 price,1,0
912,Realme 8,Vaiya oppo f17 oppo exchange score realme 8 Pro used mobile note narzo ki ..... ?,1,0
913,Realme C3,realme c3 mate 4/64 baa 3/32,1,0
914,Redmi 1,redmi 10 oppo kmn ? ?,1,0
915,Galaxy F62,Samsung galaxy f62 available,1,1
916,Note 8,M2 oppo moto price r note 8 mate exchange korle moto avid note hobe,1,0
917,KeyOne,Vhai keyone achen,1,0
918,Xiaomi Mi 11,xiaomi mi 11 ultra 12/512 available ? ? find price ? ?,1,1
919,Galaxy F62,galaxy F62 used iphone available ..,1,0
920,iPhone X,iphone X 64gb price moto,1,0
921,POCO X3,poco x3 oppo bolen,1,0
922,POCO X3,poco x3 oppo price ta bolen vaiya,1,0
923,Galaxy F62,Samsung galaxy f62 available mate ? ?,1,0
924,Pixel 4a ,pixel 4A vibe ki ?,1,0
925,Oppo Reno3,oppo reno3 5 second grand available ...,1,0
926,POCO X3,poco x3pro play a jabe,1,1
927,OnePlus Nord,oneplus nord n10 used price play,1,1
928,POCO X3,poco x3 oppo official international global er price moto ?,1,0
929,POCO X3,poco x3 ctg mate ki pawa jabe ?,1,0
930,KeyOne,", somporke bolun . Kun deshi , keyone ?",1,0
931,iPhone 12 Pro Max,ময়মনসিংহ কি শাখা আছে ? iphone 12 Pro Max 256 Pacific Blue price please ? Official find unofficial both price .,1,1
932,OnePlus 8,oneplus 8 oppo 12/256 gp sell korbo . Price moto phab ? razer nai Kuwait theke aseche .,1,1
933,POCO X3,poco x3 er price moto new find used ?,1,0
934,Realme 8,realme 8 Pro Price ..,1,1
935,iPhone 8,"iphone 8+ , xr price",1,1
936,Redmi K40,Vaiya redmi k40 kobe pawa jete flare ? ?,1,1
937,iPhone X,iphone x available ? ?,1,0
938,POCO F3,poco f3 price . ?,1,1
939,iPhone 8,iphone 8+ price,1,0
940,Mi Note,redmi note 9 64 gb without box daam moto porbe,1,1
941,Pixel 5,Google pixel 5 price,1,1
942,OnePlus 8T,bro oneplus 8t er price ta 8/128,1,1
943,Mi 11X,Mi 11x mate,1,1
944,iPhone 8,ভাই iphone 8+ acheee ? ? ?,1,0
945,POCO F3,poco f3 available ? ? ?,1,1
946,Pixel 4a ,I maven need Samsung a52/ pixel 4a grand new iphone .,1,1
947,iPhone 11,iphone 11 64 GB japan & USA inactive slim box er current price ?,1,1
948,iPhone 11,Apple iphone 11 used but fresh condition KTO viaya,1,1
949,OnePlus 8,oneplus 8 oppo mate ki vaia ? ? ?,1,0
950,iPhone 12,iphone 12 oppo earphone home delivery hobe sreepur gazipur,1,0
951,Mi Note,xiaomi redmi note 9 4/64 price moto ? ? ? Used,1,0
952,Galaxy A72,Samsung galaxy a72 8/256 price ?,1,0
953,Mi 11X,Mi 11x ultra ache ?,1,0
954,POCO M2,vaia poco m2 oppo 6/64 ta moto moto used ? ?,1,1
955,iPhone 12,iphone 12 oppo er realme earphone home delivery hobe Gazipur sreepur,1,0
956,Galaxy A52,Samsung galaxy a52 need,1,1
957,iPhone 12 Mini,iphone 12 mini ki hobe,1,0
958,POCO X3,poco x3 oppo lagbe amr,1,1
959,iPhone 12,I iphone 12 128 usa hobe used vai,1,0
960,Galaxy M62,Ki obostha vai galaxy M62 mate nokia ?,1,1
961,Galaxy A02,Hi galaxy A02 mate ?,1,1
962,Realme X2,realme x2 moto find use ?,1,0
963,Mi Note,redmi note 9 s ta lagbe 6 ) 128,1,0
964,Redmi 9,call dile bolen redmi 9 available nai unofficial abr list e diye rakhsen price 11999,1,0
965,iPhone XR,Home delivery charge camon ? Ekta iphone xr lagbe,1,0
966,ChaCha,note 10 6/128 note chacha,1,0
967,Mi 10 Ultra,Mi 10 ultra moto ? ? ?,1,1
968,Mi Note 10,redmi note 10 6/128 achy nh ?,1,0
969,Mi Note 10,redmi note 10 mate used hove ?,1,0
970,Note 9,note 9 oppo mate ki Full box ?,1,1
971,iPhone 11,"iphone 11 , 128 gb nei ?",1,0
972,Galaxy S21,galaxy S21 Ultra snapdragon edition racer ?,1,0
973,iPhone 11,Modaret condition mate ki iphone 11 er,1,0
974,iPhone 8,gusti chudi shawwar iphone er . iphone 8 er warranty den nai,1,0
975,iPhone X,iphone x 80+ bh find original charger vibe ?,1,0
976,Galaxy S21,galaxy S21 + official ইনট্যাক্ট নেই ?,1,0
977,iPhone 11,iphone 11 64 gb BH moto % ? Nite chai .,1,1
978,Galaxy S10,galaxy S10 redmi a daya jaba ... amaze kasa 25k asa,1,0
979,Oppo Reno3,oppo reno3 5 price moto vai . ?,1,0
980,iPhone X,vai iphone x mate used ?,1,0
981,iPhone 12,iphone 12 oppo 256gb moto porbe ?,1,1
982,iPhone 12,check this iphone 12 model & price,1,0
983,Mi Note 10,Need redmi note 10 Pro 6/128,1,0
984,Redmi K20,redmi K20 oppo stylo Available ?,1,1
985,Redmi 10X,redmi 10x 4g available ?,1,0
986,POCO X3,poco x3 oppo er palm moto,1,1
987,iPhone 7,iphone 7 plus er bh moto ?,1,0
988,10 Plus,samsung s10 plus watch box 34000 ? ?,1,1
989,iPhone 11,iphone 11 64 gb,1,1
990,iPhone 7,iphone 7 plus BH ?,1,0
991,Honor Play,honor play / huawei honor play play edition ta lagto,1,0
992,iPhone 7,iphone 7 plus warp battery health moto ?,1,0
993,iPhone 11,iphone 11 oppo mate .. avaiable nai ?,1,0
994,iPhone 11,iphone 11 watch box er mate ki box + charger + headphone ?,1,0
995,Mi Note,redmi note 8 128 gb moto ... ?,1,1
996,iPhone 12,iphone 12- 128gb warp battery health moto,1,0
997,Narzo 20,Need realme narzo 20,1,0
998,Mi Note,redmi note 7 pavo,1,0
999,iPhone 7,iphone 7 plus Offcial nake,1,1
1000,iPhone 7,iphone 7 plus er bettary health moto,1,0
1001,Mi Note,redmi note 9s available ?,1,1
1002,Huawei P30,huawei P30 oppo 40k mate,1,0
1003,Realme 7 ,realme 7 oppo is up nord sale,1,0
1004,iPhone 8,iphone 8 plus need,1,0
1005,Realme 5,realme 5 oppo price ki find,1,1
1006,Realme 8,realme 8 .,1,1
1007,Realme 2,realme 2 oppo ki full grand new ?,1,1
1008,Realme X2,realme x2 oppo redmi black edition er condition kmn ?,1,1
1009,Realme X2,realme X2 oppo,1,1
1010,Realme X2,Bhai realme X2pro ta ki ache ? 8/128 ... ?,1,0
1011,Realme X2,realme x2 oppo grand colour hobe . ?,1,0
1012,Realme 8,realme 8 available,1,1
1013,Realme 8,realme 8 inteck mate & prize,1,0
1014,Realme 7 ,realme 7 Pro available ? ? ?,1,1
1015,Realme 6i,realme 6i ( indian ) available ?,1,0
1016,Realme 8,realme 8 lagbe intek price,1,1
1017,Realme C11,realme c11 price ta sotik warp set ki originall,1,0
1018,Realme 8,realme 8 ta razer lagbe,1,0
1019,Realme 2,realme 25s ache ?,1,1
1020,Realme 8,realme 8 oppo ... ki honor ?,1,1
1021,Realme 6,realme 6 available ? ? ? ?,1,1
1022,Realme X,vai realme X,1,1
1023,Realme 2,R sylhet er shoeroom ee ki phab realme 2 oppo,1,0
1024,Realme GT,realme GT Nai ? ? ? ?,1,1
1025,Realme C17,realme c17 ta lagbe,1,0
1026,Realme C17,realme c17 last price moto r booking note moto dite hobe ...,1,0
1027,Realme 8,realme 8 oppo আছে ?,1,1
1028,Realme 5,Vaia realme 5 oppo lagbe amaze .. ?,1,0
1029,Realme 7 ,realme 7 oppo ... intact paoya jabe ? ? ?,1,1
1030,Realme 8,realme 8 oppo kotodin warrenty mate ?,1,1
1031,Realme 5,realme 5pro আনুমানিক কত দিন used হয়েছে ? ?,1,1
1032,Realme 5i,realme 5i available keyone ? ?,1,1
1033,Narzo 20,realme narzo 20 box dabe nova . Copy nova ki,1,0
1034,Realme 8,realme 8 used iphone tah ki colour ....,1,1
1035,Axon M,Prothom ta axon model re ... Middle e je,1,0
1036,Realme 8,realme 8 grand new model moto ?,1,0
1037,Realme C17,I need realme c17 if available let mate knw .. thnx,1,1
1038,Narzo 20,narzo 20 mate ... ?,1,0
1039,Realme C12,realme c12 lagbe amr ekta,1,0
1040,iPhone 11,iphone 11 128 gb price ? ? ?,1,1
1041,iPhone X,I iphone x 256 gb price ?,1,0
1042,iPhone XS,iphone xs 64GB price,1,0
1043,iPhone XR,iphone xr price range ... !,1,1
1044,iPhone 8,I iphone 8+ er white colour ta hobe ki ? ? ?,1,1
1045,iPhone XS,I iphone xs mate 256 gb gold honor price ?,1,1
1046,iPhone X,Apple i iphone x er Price moto,1,0
1047,iPhone X,iphone x 64 silver price moto ?,1,0
1048,iPhone X,iphone x available ?,1,1
1049,iPhone X,i iphone x 64gb warp price moto ? ? /,1,1
1050,iPhone XR,iphone XR er price ?,1,0
1051,iPhone XS,iphone xs gold 256 gb moto ?,1,0
1052,iPhone X,iphone x,1,0
1053,iPhone X,iphone x black 128 gb price,1,0
1054,iPhone X,iphone X ( 256gb ) price ? ? ?,1,1
1055,iPhone 7,bhai iphone 7 plus,1,0
1056,iPhone XS,iphone Xs mate 256gb price ? & xs mate 64gb price ? ? ?,1,0
1057,iPhone X,iphone x 64gb price ?,1,0
1058,iPhone XR,iphone Xr 128 gb price ? ?,1,1
1059,iPhone X,iphone X find XR 64gb price ?,1,0
1060,iPhone 8,iphone 8 plus price ?,1,1
1061,iPhone X,iphone X mate Price,1,0
1062,iPhone 6s,iphone 6s plus moto,1,0
1063,iPhone 11,iphone 11 128 gb price,1,0
1064,iPhone X,iphone X mate 256gold price,1,0
1065,iPhone 6s,iphone 6s price,1,0
1066,iPhone XR,iphone XR 256gb black price play,1,1
1067,iPhone X,iphone X 64gb,1,0
1068,iPhone XR,Apple iphone xr price,1,1
1069,iPhone XR,vai iphone xr er price moto,1,0
1070,iPhone X,iphone X price ? ? ?,1,1
1071,iPhone X,Vaiya iphone x -64 gb er price ta moto,1,0
1072,iPhone X,iphone X 256 GB price ?,1,1
1073,iPhone XS,iphone Xs mate 256,1,1
1074,iPhone X,iphone X er palm moto,1,0
1075,iPhone 7,iphone 7 plus 128 GB Price ?,1,0
1076,iPhone XR,iphone xr 64gb price ?,1,1
1077,iPhone 7,iphone 7 asa ?,1,0
1078,iPhone 6s,iphone 6s plus ?,1,0
1079,iPhone XR,iphone xr 64 price .... ? ?,1,1
1080,iPhone 8,iphone 8 plus 64gb price ?,1,0
1081,iPhone XR,iphone XR 64 gb price ?,1,0
1082,OnePlus 9,oneplus 9 এটা আমি কিনবো01799177349,1,0
1083,Mi Note,Ami redmi note nibo ki korbo,1,1
1084,Mi Note,Vy amr redmi note 8 lagbe,1,0
1085,Mi Note,Amar redmi note 8 lagbe,1,1
1086,Mi Note,redmi note 8 নেব মোবাঃ ০১৮৭২৯০৯৪৫১,1,1
1087,Mi Note,redmi note 8 coll mate 01924456080,1,0
1088,iPhone 11,iphone 11 oppo amr lagbo 01835430990,1,0
1089,Note 8,vai amaze note 8 095250,1,1
1090,iPhone 11,iphone 11 oppo লাগবে 01762403190,1,1
1091,iPhone 11 Pro,"iphone 11 Pro lagbe , call mate anytime 01317176262",1,0
1092,Mi Note,redmi note 8 লাগবে,1,1
1093,Mi Note,redmi note warp price 3099tk nova ki,1,1
1094,Mi Note,redmi note 9 lagba hmoe delivery charge moto,1,0
1095,Mi Note,Vaia amaze redmi note8lagbe,1,1
1096,Mi Note,redmi note 9 amaze dorkar,1,0
1097,Mi Note,vai redmi note 8 avid note chai ki vibe odar korbo play call mate 0181488614,1,1
1098,Redmi 8,redmi 8 lagbo amaze,1,0
1099,Mi Note,Amar redmi note 9 lagbe,1,1
1100,Mi Note,redmi note 8 কিনবে,1,1
1101,Mi Note,Amar redmi note 9 lagbe,1,0
1102,iPhone 11,amaze iphone 11 oppo lagve play call mate 01754888159,1,1
1103,Mi Note,redmi note 8 nebo 01314797849,1,1
1104,Mi Note,vaiya avid redmi note 9 nibo .. 01885742077 please call mate,1,0
1105,Mi Note,Amar redmi note 9 lagbe ok,1,0
1106,iPhone 11,iphone 11 oppo note chai,1,0
1107,Mi Note,Vai Amar redmi note 11 ultra lagbe moto palm,1,0
1108,Galaxy S10,Vai amaze galaxy s10 lagbe kivabe nibo,1,0
1109,Mi Note,redmi note 8 ta lagbe ? ?,1,1
1110,iPhone 11,iphone 11 lagbe bhaiya avid kibabe nibo please call mate 01772768783,1,0
1111,iPhone 11,iphone 11 oppo moto hole kena jabe,1,0
1112,Vivo V15,vivo V15 মুবাইল ফুন লাগবে,1,0
1113,Palm,palm 8 lagbe,1,0
1114,Mi Note,redmi note 9 nibo play coll 01617527182,1,1
1115,Mi Note 10,redmi note 10 nibo play coll,1,1
1116,OnePlus 9,avid oneplus 9 nibo,1,0
1117,Mi Note,redmi note এটা আমার লাগবে,1,0
1118,iPhone 12,Vhi amr iphone 12 lgbo,1,1
1119,Vivo V17,vivo v17 razer lagbe ki ba nibo cool mate,1,0
1120,Mi Note,"redmi note 9 1,500Tk",1,0
1121,Mi Note,Vi amaze redmi note 8 lagbe kivave ki korbo,1,0
1122,Mi Note,redmi note 9 lagbe,1,1
1123,Mi Note,redmi note 8নিমু,1,0
1124,iPhone 12,iphone 12 oppo mate,1,1
1125,Realme 5i,realme 5i cash avid korbo,1,0
1126,iPhone 6s,iphone 6s+,1,0
1127,Mi Note,xiaomi note 8,1,1
1128,POCO M3,Vai poco m3,1,1
1129,Mi Note,Exchange xiaomi note 8,1,0
1130,Mi Note,Sell post redmi note 9 oppo,1,0
1131,Mi Note,redmi note 9 prime 1 moto used vaia,1,0
1132,Mi Note,redmi note 7,1,0
1133,Mi Note,Exchange redmi note 9 oppo 4/64 full box,1,1
1134,Realme 6i,realme 6i,1,1
1135,Mi Note,redmi note 8 4/64 .... 4 moto use .,1,1
1136,Realme 3,realme 3pro full fresh,1,1
1137,Redmi 9,redmi 9 pawar 4/64,1,0
1138,iPhone 6s,iphone 6s+,1,1
1139,Mi Note,redmi note 8,1,1
1140,Mi Note,আমি redmi note nibo,1,0
1141,Mi Note,Ami redmi note 8 tempo,1,1
1142,10 Plus,nokia 10 plus lagbo,1,0
1143,Mi Note,Ami note chai .,1,1
1144,10 Plus,Vaia amaze nokia 10 plus,1,0
1145,Mi Note,AMR redmi note phoneta lagbe mate kokhon phab,1,0
1146,Galaxy S7,avid galaxy s7 ta nibo atar palm moto,1,1
1147,10 Plus,Amr nokia 10 plus ta lagbe,1,1
1148,10 Plus,avid nokia 10 plus nibo,1,1
1149,Palm,palm moto axon reno3,1,0
1150,Realme X,একটা realme x8 mobile কত টাকা,1,0
1151,Mi Note,আমি নিতে চাই কিভাবে নিবো redmi note 8,1,0
1152,iPhone X,iphone x3 nibo.kivabe note hobe,1,0
1153,Mi Note,Ami redmi note nibo,1,0
1154,Oppo F1,oppo F19 Pro এর দাম কত টাকা ?,1,1
1155,Mi Note,redmi note 9 Pro iphone er amount moto .,1,0
1156,Mi Note,avid redmi note 8 vibe,1,1
1157,Nokia 7,ভাই nokia 7 . 2 সেটের দাম কত টাকা হবে,1,0
1158,10 Plus,I need 1pc nokia 10 plus my number 01303939935,1,0
1159,10 Plus,nokia 10 plus note chai,1,1
1160,Nokia 1,avid note chi nokia 10plus,1,0
1161,10 Plus,ভাই এতো কম টাকায় এতো দামি ফোন সত্যি কি সম্ভব ! ! ! হলে আমি nokia 10 pluse টা নিতাম। ধন্যবাদ,1,0
1162,iPhone X,iphone x3 price moto,1,1
1163,10 Plus,Ami nokia 10 plus neta chai,1,1
1164,Oppo F1,oppo f19 oppo,1,1
1165,Mi Note,redmi note home delivery dao,1,1
1166,Mi Note,redmi note 8,1,0
1167,Nokia 7 Plus,nokia 7 Plus 2999,1,0
1168,Mi Note,Ami note cai,1,1
1169,Palm,realme k 40 . 12 gb palm price please,1,1
1170,Mi Note 10,xiaomi redmi note 10 available ? find eitar price moto ?,1,0
1171,Mi Note,redmi note 9 unofficial mate,1,0
1172,Mi Note,redmi note 9 oppo mate available ?,1,1
1173,Note 9,Redim note 9 oppo available ? ? ?,1,0
1174,POCO F3,Mi11x find poco f3 ki akdom same ?,1,1
1175,Mi Note 10,ভাই redmi note 10 ( 4GB/64GB ) PRICE ? ? ?,1,1
1176,Redmi 9 Power,"Bro avid order form fill up korchi , redmi 9 power 6/128 er jonno . amaze ki call deya hobe/",1,0
1177,Redmi 9,redmi 9 pawa jabe 4/64 15000,1,1
1178,POCO F3,poco f3 . 8+256 ... Ki BTRC database a mate apnader kase jeigula mate ... Amar lagbe jodi BTRC database blade a thake tahole nebo,1,1
1179,POCO X3,poco x3 ki available ?,1,1
1180,POCO X3,poco x3 oppo 8/256 unofficial price,1,0
1181,iPhone XS,I iphone xs mate apnader kase thakle Price ta bolben play ! !,1,0
1182,POCO X3,poco x3 oppo unofficial price moto axon ? ? ? ?,1,0
1183,Mi Note 10,realme 8 ভালো হবে নাকি redmi note 10s ভালো হবে ? দয়া করে জানাবেন।,1,0
1184,Mi Note 10,redmi note 10 Int moto ?,1,0
1185,iPhone 12,iphone 12 128gb USA,1,0
1186,Mi Note,redmi note 9 oppo 4/64 price,1,0
1187,POCO M3,POCO M3 6/128 & 4/128 PRICE KOTO UNOFFICIAL ?,1,1
1188,Mi Note,redmi note 9,1,0
1189,POCO X3,poco x3 oppo palm honor availbe ? 8/128,1,1
1190,POCO X3,poco x3 oppo 8/256 unofficial er price ta moto ?,1,0
1191,Mi Note 10,redmi note 10 oppo price moto,1,0
1192,Note 8,note 8 oppo price ? ? ?,1,0
1193,POCO X3,POCO X3 UNOFFICIAL PRICE KOTO ?,1,1
1194,Mi Note 10,redmi note 10 oppo mate hove .... unofficial 8/128,1,0
1195,Mi Note 10,xiaomi note 10 mate oppo etar price moto,1,1
1196,POCO X3,Vai poco x3 oppo indian global official price ?,1,1
1197,POCO M2,poco m2 oppo official price moto,1,0
1198,OnePlus Nord,oneplus nord ce 5g price ?,1,0
1199,Mi Note 10,redmi note 10 0fficial moto ? ? ?,1,0
1200,POCO X3 Pro,poco x3 Pro,1,1
1201,POCO F3,xiaomi poco F3,1,0
1202,Mi Note 10,redmi note 10 oppo mate hove .... unofficial 8/128,1,0
1203,Mi Note,redmi note 8 oppo price ? ? ?,1,1
1204,Galaxy S7,galaxy s7 edge woder note chai,1,1
1205,Mi Note 10,redmi note 10 moto hobi,1,0
1206,10 Plus,nokia 10 plus lagbokmne order kormo,1,1
1207,Mi Note,redmi note 8 . I need it,1,1
1208,Mate S,"Warranty ki mate se nokia , apnar office koi , branch koi ?",1,1
1209,Oppo F1,আমি oppo f19 oppo নিগে চাই,1,1
1210,iPhone 12,iphone 12pro ta ki paoya jabe,1,1
1211,Galaxy S7,galaxy S7 edge copy না কি ? আমার একটি সেট লাগবে।,1,0
1212,Nokia 7 Plus,nokia 7 plus warp iphone ta lagbe ...,1,0
1213,Palm,apple 12 e 12 gb palm warp quad camera bolse key2 apnare ? ?,1,0
1214,Palm,vivo palm note hobe,1,1
1215,10 Plus,nokia 10 plus নিতে চাই,1,0
1216,Note 8,Infinix note 8i ki bazaree available ache ? ? ? Naki market out ....,1,0
1217,Note 8,Infinix note 8i mate key2 droid 11+xos 7.6 update ashbe ?,1,1
1218,Redmi K40,Waiting nord redmi k40 6/128,1,0
1219,Mi Note,redmi note 6/128 ( 21999 ) note oppo ( 23500 ) what is different between 2,1,0
1220,Palm,Samsung A52 palm colours available ?,1,1
1221,POCO X3,POCO X3 Indian available ? ?,1,0
1222,iPhone 12 Mini,iphone 12 mini watch country ? iphone SE2 available ?,1,1
1223,POCO X3,poco x3 oppo 6/128 international global price Please,1,0
1224,Realme 8,realme 8 oppo note available ?,1,1
1225,Redmi K40,redmi k40 white honor available ? ?,1,0
1226,Mi 11 Lite,Mi 11 lite ... is it 5G .... ? ? ?,1,1
1227,Mi Note,redmi note 9 oppo ( 4/64 ) available mate ... ? ? ?,1,1
1228,Realme 8,realme 8 oppo official available ?,1,1
1229,Redmi 9 Power,redmi 9 power indian global 6/128 moto forbo,1,0
1230,Mi Note 10,redmi note 10 oppo price ?,1,0
1231,POCO X3,poco X3 available ?,1,1
